# Thu Aug  9 04:42:15 2018   epoch: 1533804135.74  ecg_per_packet: 8
# seqID, timestamp_in_sec, ecg_data
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -868.352
0, 0.0, -851.968
-1, -1, -851.968
-1, -1, -835.584
-1, -1, -851.968
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -835.584
0, 0.0, -802.816
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -770.048
-1, -1, -802.816
0, 0.0, -786.432
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -770.048
-1, -1, -802.816
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -770.048
0, 0.0, -753.664
-1, -1, -753.664
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -770.048
0, 0.0, -770.048
-1, -1, -770.048
-1, -1, -770.048
-1, -1, -737.28
-1, -1, -737.28
-1, -1, -753.664
-1, -1, -770.048
-1, -1, -786.432
0, 0.0, -786.432
-1, -1, -786.432
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -819.2
0, 0.0, -802.816
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -786.432
0, 0.0, -786.432
-1, -1, -786.432
-1, -1, -802.816
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -819.2
-1, -1, -835.584
-1, -1, -835.584
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -819.2
-1, -1, -802.816
-1, -1, -835.584
-1, -1, -868.352
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -868.352
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -901.12
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -933.888
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -901.12
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -933.888
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -884.736
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -868.352
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -884.736
-1, -1, -868.352
-1, -1, -884.736
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -933.888
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -917.504
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -917.504
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -950.272
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -884.736
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -917.504
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -966.656
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -884.736
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -901.12
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -901.12
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -884.736
-1, -1, -950.272
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -950.272
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -983.04
-1, -1, -933.888
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -917.504
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -868.352
-1, -1, -884.736
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -901.12
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -933.888
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -901.12
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -966.656
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1064.96
-1, -1, -1032.192
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -966.656
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -999.424
-1, -1, -1032.192
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -966.656
-1, -1, -950.272
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -933.888
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -851.968
-1, -1, -868.352
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -950.272
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -835.584
-1, -1, -835.584
-1, -1, -868.352
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -901.12
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -868.352
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -966.656
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -901.12
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -884.736
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -901.12
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -851.968
-1, -1, -901.12
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -901.12
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -966.656
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -933.888
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -933.888
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -917.504
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -983.04
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -933.888
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -966.656
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1048.576
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1048.576
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -1081.344
-1, -1, -1081.344
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -966.656
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -950.272
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -983.04
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -901.12
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -901.12
-1, -1, -933.888
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -901.12
0, 0.0, -884.736
-1, -1, -884.736
-1, -1, -917.504
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -950.272
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -868.352
-1, -1, -868.352
-1, -1, -917.504
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -933.888
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -917.504
-1, -1, -966.656
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -950.272
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -884.736
-1, -1, -901.12
-1, -1, -901.12
0, 0.0, -901.12
-1, -1, -901.12
-1, -1, -917.504
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -933.888
-1, -1, -884.736
0, 0.0, -868.352
-1, -1, -868.352
-1, -1, -901.12
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -917.504
-1, -1, -884.736
0, 0.0, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -917.504
-1, -1, -933.888
0, 0.0, -966.656
-1, -1, -966.656
